split_name,split_file,seed,model,setting,accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,worst_class_recall,epochs_ran,best_val_macro_f1,parameter_count,scalar_feature_count,train_time_sec,inference_time_ms_per_sample,prediction_path,checkpoint,setting_label,evidence_status
cross_rpm,mcc5_postfix_cross_rpm_split.csv,43,OrderNormalizedMultisourceFusionNet,vibration_current,0.786512370311253,0.8620622349605391,0.7958510685465993,0.8026641511533563,0.793100269870343,0.6536312849162011,30,0.9975561101287916,68420,0,43.951168060302734,0.067994010419914,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_cross_rpm_seed43_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_cross_rpm_seed43.pt,no_scalars,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,44,OrderNormalizedMultisourceFusionNet,vibration_current,0.7408220271348763,0.7967446025591483,0.7588315819810233,0.7366434955217693,0.7250712325389955,0.4085195530726257,20,0.9976748219033648,68420,0,27.588043689727783,0.0678815560063075,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_cross_rpm_seed44_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_cross_rpm_seed44.pt,no_scalars,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,45,OrderNormalizedMultisourceFusionNet,vibration_current,0.8256185155626496,0.8633605179038413,0.7706559812006739,0.7791652851963214,0.811697285538121,0.3715083798882682,21,0.995350814267554,68420,0,29.19982099533081,0.0660929885371056,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_cross_rpm_seed45_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_cross_rpm_seed45.pt,no_scalars,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,46,OrderNormalizedMultisourceFusionNet,vibration_current,0.6388667198723065,0.7799236628671925,0.6582867783985102,0.6622969106991302,0.6403284061523319,0.4832402234636871,19,0.9976722451754108,68420,0,28.464806079864506,0.077403600179759,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_cross_rpm_seed46_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_cross_rpm_seed46.pt,no_scalars,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,42,OrderNormalizedMultisourceFusionNet,vibration_current_rpm_load_only,0.7386272944932163,0.8051123463100485,0.7353102553870711,0.7368487968215018,0.7283140580774307,0.4713687150837989,15,0.9922025334651416,68452,2,23.003007173538208,0.0677813745363179,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed42_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed42.pt,context_2,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,43,OrderNormalizedMultisourceFusionNet,vibration_current_rpm_load_only,0.6775738228252195,0.7588575086308043,0.6335045889864325,0.623118930013966,0.6514605645151466,0.2793296089385474,30,0.9941790806473878,68452,2,47.77998328208923,0.0779097401800863,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed43_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed43.pt,context_2,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,44,OrderNormalizedMultisourceFusionNet,vibration_current_rpm_load_only,0.7791300877893057,0.8218313011748382,0.7458543938990866,0.7604580871059781,0.7726547705392182,0.4874301675977653,24,0.995111937086163,68452,2,36.543036222457886,0.0707256441961168,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed44_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed44.pt,context_2,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,45,OrderNormalizedMultisourceFusionNet,vibration_current_rpm_load_only,0.7440143655227454,0.7985813729987038,0.7052656956637404,0.7116398339387172,0.7337931764939868,0.38268156424581,19,0.9930244287389636,68452,2,29.102032899856567,0.0708379559010766,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed45_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed45.pt,context_2,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,46,OrderNormalizedMultisourceFusionNet,vibration_current_rpm_load_only,0.7102952913008779,0.809891663254777,0.7268056664006385,0.7298681588330166,0.7099168518004412,0.5153631284916201,16,0.9939490678434686,68452,2,24.25519633293152,0.0710432185045928,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed46_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_rpm_load_only_cross_rpm_seed46.pt,context_2,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,42,OrderNormalizedMultisourceFusionNet,vibration_current_auxiliary_only,0.9020351157222666,0.9177497043259282,0.9179247583577193,0.9120983266912436,0.902459181786119,0.8058659217877095,21,0.996742436446174,69220,26,29.9042444229126,0.0693907475148023,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_auxiliary_only_cross_rpm_seed42_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_auxiliary_only_cross_rpm_seed42.pt,auxiliary_26,posthoc_exploratory_same_holdout
cross_rpm,mcc5_postfix_cross_rpm_split.csv,43,OrderNormalizedMultisourceFusionNet,vibration_current_auxiliary_only,0.9343575418994412,0.9441830549567224,0.945999046732287,0.9430843422500552,0.9347065071890184,0.8764742396027312,11,0.9963924678937646,69220,26,15.70713496208191,0.0695621881690485,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_auxiliary_only_cross_rpm_seed43_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_auxiliary_only_cross_rpm_seed43.pt,auxiliary_26,posthoc_exploratory_same_holdout
cross_rpm,mcc5_postfix_cross_rpm_split.csv,44,OrderNormalizedMultisourceFusionNet,vibration_current_auxiliary_only,0.922585794094174,0.9231705589248208,0.9344822426177176,0.92743140324524,0.9227577936031236,0.8715083798882681,24,0.9969741215725192,69220,26,34.095908403396606,0.068817962576462,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_auxiliary_only_cross_rpm_seed44_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_auxiliary_only_cross_rpm_seed44.pt,auxiliary_26,posthoc_exploratory_same_holdout
cross_rpm,mcc5_postfix_cross_rpm_split.csv,45,OrderNormalizedMultisourceFusionNet,vibration_current_auxiliary_only,0.9090183559457302,0.9259880176386752,0.9261716325263812,0.9209016347884788,0.909865555303806,0.8038485412787089,16,0.9969737038135228,69220,26,22.78069949150085,0.0682447019426326,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_auxiliary_only_cross_rpm_seed45_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_auxiliary_only_cross_rpm_seed45.pt,auxiliary_26,posthoc_exploratory_same_holdout
cross_rpm,mcc5_postfix_cross_rpm_split.csv,46,OrderNormalizedMultisourceFusionNet,vibration_current_auxiliary_only,0.8661213088587391,0.886619641931438,0.8843109869646182,0.8772784803368712,0.86744509189795,0.7318435754189944,15,0.9968562914028114,69220,26,21.267693281173703,0.0683553962829297,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_auxiliary_only_cross_rpm_seed46_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_auxiliary_only_cross_rpm_seed46.pt,auxiliary_26,posthoc_exploratory_same_holdout
cross_rpm,mcc5_postfix_cross_rpm_split.csv,42,OrderNormalizedMultisourceFusionNet,vibration_current_rpm_load,0.8703112529928172,0.8983333715115605,0.8895262481156335,0.8818537582899935,0.869899066478404,0.696927374301676,12,0.9963911706818088,69284,28,17.410874605178833,0.0742046907246826,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_rpm_load_cross_rpm_seed42_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_rpm_load_cross_rpm_seed42.pt,auxiliary_context_28,posthoc_exploratory_same_holdout
cross_rpm,mcc5_postfix_cross_rpm_split.csv,43,OrderNormalizedMultisourceFusionNet,vibration_current_rpm_load,0.8701117318435754,0.8999101054938962,0.8881961071206881,0.8820303259660285,0.8703344183046098,0.6997206703910615,13,0.9963924678937646,69284,28,18.67198348045349,0.0694527306370229,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_rpm_load_cross_rpm_seed43_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_rpm_load_cross_rpm_seed43.pt,auxiliary_context_28,posthoc_exploratory_same_holdout
cross_rpm,mcc5_postfix_cross_rpm_split.csv,44,OrderNormalizedMultisourceFusionNet,vibration_current_rpm_load,0.9337589784517158,0.9419211583212436,0.9444693845880996,0.9429224616610016,0.9338000010205696,0.8839230291744258,9,0.996509448847488,69284,28,13.268749713897703,0.0716672834166506,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_rpm_load_cross_rpm_seed44_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_rpm_load_cross_rpm_seed44.pt,auxiliary_context_28,posthoc_exploratory_same_holdout
cross_rpm,mcc5_postfix_cross_rpm_split.csv,45,OrderNormalizedMultisourceFusionNet,vibration_current_rpm_load,0.9315642458100558,0.9349397265755424,0.939231954420502,0.9336390056776488,0.9302572279117372,0.8079608938547486,16,0.9968567228597992,69284,28,22.52185440063477,0.0675104659553156,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_rpm_load_cross_rpm_seed45_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_rpm_load_cross_rpm_seed45.pt,auxiliary_context_28,posthoc_exploratory_same_holdout
cross_rpm,mcc5_postfix_cross_rpm_split.csv,46,OrderNormalizedMultisourceFusionNet,vibration_current_rpm_load,0.8980446927374302,0.9106124866677978,0.9126125077591558,0.9070019694294256,0.8992040411732759,0.8233240223463687,13,0.9968567228597992,69284,28,18.11937546730041,0.0699779935960092,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_vibration_current_rpm_load_cross_rpm_seed46_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_vibration_current_rpm_load_cross_rpm_seed46.pt,auxiliary_context_28,posthoc_exploratory_same_holdout
cross_rpm,mcc5_postfix_cross_rpm_split.csv,42,OrderNormalizedMultisourceFusionNet,full_multisource_fusion,0.5927773343974462,0.749909777884039,0.5310089119446662,0.4964883797103556,0.5488953127619085,0.0251396648044692,30,0.9979048021063786,76772,262,41.92089533805847,0.0683353695028416,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_multisource_fusion_cross_rpm_seed42_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_multisource_fusion_cross_rpm_seed42.pt,full_fusion_legacy_262,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,43,OrderNormalizedMultisourceFusionNet,full_multisource_fusion,0.6047486033519553,0.7156429441734449,0.5534578123614436,0.5311185182687883,0.5566475024451123,0.164804469273743,22,0.9979039371766234,76772,262,30.61798429489136,0.0685175608751399,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_multisource_fusion_cross_rpm_seed43_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_multisource_fusion_cross_rpm_seed43.pt,full_fusion_legacy_262,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,44,OrderNormalizedMultisourceFusionNet,full_multisource_fusion,0.5175578611332802,0.6285658376515748,0.4907887736100027,0.4592068906569433,0.4782658180627963,0.1243016759776536,13,0.9976726847158336,76772,262,18.42310333251953,0.0694439778400247,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_multisource_fusion_cross_rpm_seed44_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_multisource_fusion_cross_rpm_seed44.pt,full_fusion_legacy_262,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,45,OrderNormalizedMultisourceFusionNet,full_multisource_fusion,0.4243814844373503,0.6347800154774824,0.3930816041500399,0.324942778462999,0.3566876242568482,0.0223463687150838,21,0.9979039371766234,76772,262,29.9929461479187,0.0692382871105684,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_multisource_fusion_cross_rpm_seed45_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_multisource_fusion_cross_rpm_seed45.pt,full_fusion_legacy_262,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,46,OrderNormalizedMultisourceFusionNet,full_multisource_fusion,0.554269752593775,0.7081868328798114,0.5045612751618338,0.4665923297421633,0.4993118545319858,0.0879888268156424,15,0.9979043698421788,76772,262,21.248037099838257,0.0692018964056576,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_multisource_fusion_cross_rpm_seed46_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_multisource_fusion_cross_rpm_seed46.pt,full_fusion_legacy_262,corrected_formal_train_only_zscore
source_file,mcc5_postfix_source_file_split.csv,42,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.9925512104283054,0.9939857906849344,0.9926675977653632,0.9933026325694796,0.9925517295285002,0.9813780260707636,30,0.97444319357043,76516,254,62.669438123703,0.0750640029125817,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_source_file_seed42_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_source_file_seed42.pt,full_engineered_254,corrected_formal_train_only_zscore
source_file,mcc5_postfix_source_file_split.csv,43,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.9934823091247672,0.9926051903398002,0.9938314711359404,0.9932006538259572,0.9934856062999556,0.988826815642458,18,0.977881454461116,76516,254,34.53478980064392,0.0757860293823469,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_source_file_seed43_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_source_file_seed43.pt,full_engineered_254,corrected_formal_train_only_zscore
source_file,mcc5_postfix_source_file_split.csv,44,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.9953445065176908,0.9954627708925782,0.9947625698324022,0.995107199558842,0.99534242277441,0.988826815642458,16,0.9798178673088924,76516,254,30.84657835960388,0.0694718218826492,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_source_file_seed44_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_source_file_seed44.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_condition,mcc5_postfix_cross_condition_split.csv,42,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.9687416866187816,0.9736773992899128,0.9668296089385474,0.9696067997391512,0.9686695170108888,0.926443202979516,19,0.989072486674822,76516,254,22.40658497810364,0.0751613143531208,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_condition_seed42_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_condition_seed42.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_condition,mcc5_postfix_cross_condition_split.csv,43,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.9749933492950252,0.9794879489517384,0.9771880819366854,0.9775455655076346,0.97493830960264,0.9175977653631284,17,0.9884582868189172,76516,254,19.49795174598694,0.0711590979257204,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_condition_seed43_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_condition_seed43.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_condition,mcc5_postfix_cross_condition_split.csv,44,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.9687416866187816,0.9736021087559432,0.967062383612663,0.9697090813990203,0.9686471134356152,0.925512104283054,21,0.9788720179158138,76516,254,23.266348361969,0.0745011124404131,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_condition_seed44_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_condition_seed44.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_load,mcc5_postfix_cross_load_split.csv,42,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.9707368981111998,0.961918241549434,0.9731145251396648,0.9663722498929668,0.9708071769250022,0.9171322160148976,28,0.9908193894338572,76516,254,32.01611614227295,0.0757398552068784,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_load_seed42_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_load_seed42.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_load,mcc5_postfix_cross_load_split.csv,43,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.9360202181431232,0.9218250956434008,0.943086592178771,0.9267541252336188,0.9380937447593845,0.8868715083798883,23,0.9925631437279424,76516,254,26.39465308189392,0.0756206142042951,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_load_seed43_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_load_seed43.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_load,mcc5_postfix_cross_load_split.csv,44,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.9023676509710028,0.9030584609392522,0.9136405959031656,0.8966141577767254,0.8982712476233796,0.6792364990689013,24,0.9896662566657822,76516,254,27.683908224105835,0.0756333311303685,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_load_seed44_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_load_seed44.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,42,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.6229050279329609,0.7279518313751898,0.563317482486477,0.5235671952017471,0.5760007518695979,0.0223463687150838,23,0.9979039379815848,76516,254,33.588855266571045,0.0834163911610913,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_rpm_seed42_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_rpm_seed42.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,43,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.492218675179569,0.731283148486481,0.4464562826992995,0.3906238036051188,0.4263761132037266,0.0279329608938547,11,0.9979060928785648,76516,254,17.406919240951538,0.0686295871628063,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_rpm_seed43_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_rpm_seed43.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,44,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.5335195530726257,0.6037347938485573,0.4926565132570719,0.4278570157706374,0.4711181090299902,0.0321229050279329,14,0.9979048025099844,76516,254,20.743488788604736,0.0719762952063241,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_rpm_seed44_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_rpm_seed44.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,45,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.4122106943335993,0.6351462989772945,0.3850093109869646,0.3165845564278325,0.3453827344879391,0.0251396648044692,30,0.999068901303538,76516,254,44.90031671524048,0.0719390006799842,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_rpm_seed45_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_rpm_seed45.pt,full_engineered_254,corrected_formal_train_only_zscore
cross_rpm,mcc5_postfix_cross_rpm_split.csv,46,OrderNormalizedMultisourceFusionNet,full_engineered_features_254,0.4483240223463687,0.6836584211661749,0.4119418950075375,0.3419257798584079,0.3771149539094211,0.020949720670391,19,0.9979039339477676,76516,254,27.825629472732544,0.0735538917261414,results\formal_runs\postfix_neural_fusion_20260710_180646\predictions\corrected_fusion_full_engineered_features_254_cross_rpm_seed46_predictions.csv,results\formal_runs\postfix_neural_fusion_20260710_180646\checkpoints\corrected_fusion_full_engineered_features_254_cross_rpm_seed46.pt,full_engineered_254,corrected_formal_train_only_zscore
